news_id,ticker_url,title,link,published_date,company,event,reason,publisher,industry,publisher_topic,instrument_id,yf_ticker,published_date_gmt,timezone,publisher_summary,predicted_side,predicted_move,content,language,begin_price,end_price,index_begin_price,index_end_price,price_change,price_change_percentage,index_price_change,index_price_change_percentage,daily_alpha,actual_side,volume,market
42042.0,https://finance.yahoo.com/quote/DJT,hedin automotive wetteri agree sale purchase kia mitsubishi dealership lahti,https://view.news.eu.nasdaq.com/view?id=b6c378af828a584f25add35703d8d19ab&lang=en&src=listed,2025-02-10 10:00:00+00:00,Hedin Mobility Group AB (publ),mergers_acquisitions,"The predicted upward move of +0.62% is likely caused by Wetteri's acquisition, enhancing their market presence in Lahti. This could lead to increased brand representation and customer base, positively impacting Wetteri's financial performance and market confidence.",omx,biotech,Investor News,1576.0,DJT,2025-02-10 10:00:00+00:00,UTC,Company Announcement,UP,0.6188169121849093,lahti helsinki 10 february 2025 hedin automotive retail oy wetteri auto oy subsidiary wetteri oyj sign agreement wetteri acquire kia mitsubishi operation lahti agreement include sale aftermarket service kia mitsubishi operate tupalankatu systematically expand kia mitsubishi business location acquisition strengthen wetteri s position open opportunity negotiate new brand representation lahti area tell ceo wetteri oyj aarne simula sale kia mitsubishi operation lahti continue hedin automotive s long term network optimization plan proud achievement kia mitsubishi dealer lahti like opportunity thank staff customer trust believe wetteri provide strong platform development continue offer excellent servic,en,31.1200008392334,31.209999084472656,604.030029296875,604.8499755859375,0.0899982452392578,0.2891974383425974,0.8199462890625,0.1357459479319205,0.1534514904106769,UP,2795600.0,regular_market
69114.0,https://finance.yahoo.com/quote/KVIKA.IC/,kvika banki hf tilkynne um framkvæmd endurkaupaáætlunar,https://www.globenewswire.com/news-release/2025/05/22/3086967/0/is/Kvika-banki-hf-Tilkynning-um-framkv%C3%A6md-endurkaupa%C3%A1%C3%A6tlunar.html,2025-05-22 13:31:00+00:00,Kvika banki hf.,changes_in_companys_own_shares,"The predicted upward move of +0.10% is likely due to Kvika banki hf.'s formal share buyback program, which signals confidence in the company's value and aims to enhance shareholder returns. This could lead to increased investor interest and a positive market perception, potentially driving the stock price higher. As the bank reduces outstanding shares, earnings per share may improve, bolstering overall market sentiment",globenewswire_country_is,country_is,European Regulatory News,1660.0,KVIKA.IC,2025-05-22 17:31:00+00:00,Europe/Stockholm,"Á aðalfundi Kviku banka hf. („Kvika“ eða „bankinn“) þann 21. mars 2024 var samþykkt að heimila stjórn félagsins að kaupa allt að 10% af útgefnum hlutum í félaginu, m.a. í þeim tilgangi að stjórn gæti komið á formlegri endurkaupaáætlun. Heimild stjórnar Kviku til endurkaupa var endurnýjuð á aðalfundi Kviku þann 26 Mars 2025.",UP,0.0964580662039347,22 2025 13 31 et source kvika banki hf kvika banki hf á aðalfundi kviku banka hf kvika eða bankinn þann 21 mar 2024 var samþykkt að heimila stjórn félagsins að kaupa allt að af útgefnum hlutum í félaginu m í þeim tilgangi að stjórn gæti komið á formlegri endurkaupaáætlun heimild stjórnar kviku til endurkaupa var endurnýjuð á aðalfundi kviku þann 26 mar 2025 á grundvelli þeirrar samþykktar ákvað stjórn kviku þann 27 febrúar 2025 að nýta hluta framangreindrar heimildar og koma á endurkaupaáætlun um framkvæmd kaupa á hlutum fyrir allt að 5 000 000 000 kr að kaupvirði en aldrei fleiri hluti en 400 000 000 í þeim tilgangi að lækka útgefið hlutafé bankan í dag á kvika 134 410 410 eigin hluti og hefur kvika þegar nýtt 2 500 000 000 kr af fyrrgreindri heimild til kaupa á 163 590 409 eigin hlutum í fyrri hluta endurkaupaáætlunarinnar sem lauk þann 12 maí 2025 sbr fyrri tilkynningar þar um arion banki hf mun hafa umsjón með framk,is,15.0,15.350000381469728,582.6599731445312,583.0900268554688,0.3500003814697265,2.333335876464844,0.4300537109375,0.0738086930215169,2.259527183443327,UP,64530745.0,regular_market
70267.0,https://finance.yahoo.com/quote/ARCT.ST/,invitation live investor update arctic minerals copper silver project henne bay sweden,https://view.news.eu.nasdaq.com/view?id=b3c3757d7f4b323c99644fffb45462d43&lang=en&src=listed,2025-05-28 12:00:00+00:00,Arctic Minerals AB,conference_call_webinar,"The predicted upward move of +0.42% for Arctic Minerals is likely due to positive developments regarding resource estimates and exploration potential for the Hennes Bay copper-silver project. The announcement of significant resource growth and an engaging presentation may boost investor confidence. This could lead to increased interest and potential investment in Arctic Minerals, reflecting broader market optimism in exploration companies with promising resource prospects.",omx,biotech,Investor News,1611.0,ARCT.ST,2025-05-28 12:00:00+00:00,UTC,Company Announcement,UP,0.4240081026793716,tuesday june 3 2025 10 00 m cest arctic minerals director peter george present late exploration update maiden mineral resource copper silver project henne bay dalsand sweden presentation include q session live presentation access https www youtube com live mhgyhoeoqts record version presentation available company s website www arcticmineral se en medium 27 2025 arctic mineral present exploration update hennes bay copper silver project company believe immense resource growth exploration potential initial mineral resource estimate starter resource total 447 000 t contain copper 37moz silver consider begin arctic mineral plan initial resource growth exploration work program 2025 late exploration update report maiden mineral resuorce corpo,en,6.800000190734863,6.349999904632568,591.5599975585938,587.72998046875,-0.4500002861022949,-4.78333217143746,-3.83001708984375,-0.6474435569765497,-4.839465233368983,DOWN,72953.0,regular_market
63676.0,https://www.google.com/finance/quote/VXRT:NASDAQ,vaxart host year 2024 business update financial result conference march 20,https://www.globenewswire.com/news-release/2025/03/13/3042116/25416/en/Vaxart-to-Host-Full-Year-2024-Business-Update-and-Financial-Results-Conference-Call-on-March-20.html,2025-03-13 08:00:00+00:00,Vaxart,conference_call_webinar,"The predicted downward move of -3.07% likely results from negative sentiments or disappointing earnings expectations discussed during the conference call. This may trigger investor sell-offs, leading to increased volatility and affecting overall market confidence in similar assets.",globenewswire_biotech,biotech,Calendar of Events,336.0,VXRT,2025-03-13 12:00:00+00:00,US/Eastern,Conference call to begin at 4:30 p.m. ET,DOWN,-3.0721267735589795,conference begin 4 30 p m et,en,0.550000011920929,0.550000011920929,558.8699951171875,558.489990234375,0.0,0.0,-0.3800048828125,-0.0679952200212176,0.0679952200212176,UP,1131100.0,pre_market
59216.0,https://finance.yahoo.com/quote/NQ=F,reminder public offering ipas indexo share,https://view.news.eu.nasdaq.com/view?id=b5623057a3fb09c150021c53b5a3e8009&lang=en&src=notices,2025-04-25 09:00:00+00:00,Nasdaq Riga,shares_issue,"The predicted downward move of -3.27% for IPAS INDEXO shares may be influenced by investor cautiousness regarding new public offerings and competition in the market. This could lead to reduced investor confidence, impacting demand and trading volume. Consequently, other companies may experience volatility as investors reassess their portfolios in response to this offering.",baltics,biotech,European Regulatory News,1213.0,NQ=F,2025-04-25 06:00:00+00:00,EET,Company Announcement,DOWN,-3.274708432051593,400 000 share ipas indexo isin lv0000101863 publicly offer investor latvia estonia subscription order collection deadline differ depend investor s choose bank brokerage company investor contact broker concern specific order collection deadline investor wish submit subscription order contact bank brokerage company public offering document available attachment nasdaq baltic transaction service 370 525 31462 vilnius 371 672 12431 riga 372 640 8800 tallinn https nasdaqbaltic com nasdaq baltic common exchange regulate market alternative market north operate nasdaq company baltic state e nasdaq tallinn nasdaq riga ab nasdaq vilnius,en,19322.0,19405.0,546.6900024414062,546.6500244140625,83.0,0.4295621571265914,-0.03997802734375,-0.0073127416205191,0.4368748987471105,UP,587589.0,pre_market
54356.0,https://finance.yahoo.com/quote/SB=F,rentefastsettelse,https://live.euronext.com/nb/products/equities/company-news/2025-04-03-rentefastsettelse-20,2025-04-03 13:18:00+00:00,SpareBank 1 Lom og Skjåk,bond_fixing,"The predicted downward move of -0.37% may result from the increase in the new bond interest rate of 5.78% for the period from April to July 2025, which could raise borrowing costs. This may impact investor sentiment negatively, leading to a potential sell-off in the bond market. Furthermore, higher interest rates might signal broader economic concerns, affecting overall market stability and confidence in",euronext,-,Renteregulering,1236.0,SB=F,2025-04-03 11:18:00+00:00,Europe/Paris,Company Announcement,DOWN,-0.368601861955585,03 apr 2025 13 18 c sparebank 1 lom og skjåk det er fastsatt ny obligasjonsrente no0013035188 ny obligasjonsrente renteperioden 07 04 2025 07 07 2025 er 5 78 ticker lssb29 pro den nye obligasjonsrenten og renteperioden er fastsatt henhold til obligasjonsavtalen se vedlagt dokument utfyllende informasjon publisert av nordic trustee information access news oslo bor newsweb site information access news oslo bor newsweb site 642956_b86eb4e303a34565ad048fe101b33ba6 pdf sparebank 1 lom og skjåk oslo børs newspoint spb 1 lom og skjaak 21 26 frn spb 1 lom og skjaak 22 25 frn spb 1 lom og skjak 22 26 frn spb 1 lom og skjaak 23 27 frn spb 1 lom og skjak 24 29 frn spb 1 lom og skjåk 24 34 adj c sub spb 1 lom og skjåk 24 28 frn spb 1 lom og skjåk 24 29 frn spb 1 lom og skjåk 24 35 adj c sub no0010921042 no0012569443 no0012692617 no0013035188 no0013119214 no0013254854 no0013361147 no0013409177,no,19.34000015258789,19.11000061035156,545.1099853515625,536.7000122070312,-0.2299995422363281,-1.1892427115909396,-8.40997314453125,-1.542802988484486,0.3535602768935464,DOWN,61735.0,regular_market
79160.0,https://www.google.com/finance/quote/CRBP:NASDAQ,corbus pharmaceuticals initiate multiple ascending dose portion phase 1 study highly peripherally restrict cb1 inverse agonist crb 913 treatment obesity,https://www.globenewswire.com/news-release/2025/06/30/3107418/0/en/Corbus-Pharmaceuticals-Initiates-Multiple-Ascending-Dose-Portion-of-Phase-1-Study-of-Highly-Peripherally-Restricted-CB1-Inverse-Agonist-CRB-913-for-the-Treatment-of-Obesity.html,2025-06-30 08:00:00+00:00,Corbus Pharmaceuticals,clinical_study,"The predicted upward move of +0.80% for Corbus Pharmaceuticals likely results from positive progress in their Phase 1 trial for CRB-913, indicating strong interest in their obesity treatment. This could attract investor confidence, potentially leading to increased market valuation and interest in clinical-stage biotechnology stocks.",globenewswire_biotech,biotech,Clinical Study,351.0,CRBP,2025-06-30 12:00:00+00:00,US/Eastern,"NORWOOD, Mass., June  30, 2025  (GLOBE NEWSWIRE) -- Corbus Pharmaceuticals Holdings Inc. (NASDAQ: CRBP), a clinical-stage company focused on oncology and obesity, today announced the initiation of the multiple ascending dose (MAD) portion of its Phase 1 trial for CRB-913, a highly peripherally restricted CB1 inverse agonist for the treatment of obesity. This follows safety and pharmacokinetics (PK) data analysis of the single ascending dose (SAD) study launched in March. The MAD portion of this clinical study is scheduled for completion in the third quarter of this year.",UP,0.8038519802579025,norwood mass june 30 2025 globe newswire corbus pharmaceuticals holdings inc nasdaq crbp clinical stage company focus oncology obesity today announce initiation multiple ascending dose mad portion phase 1 trial crb 913 highly peripherally restrict cb1 inverse agonist treatment obesity follow safety pharmacokinetic pk datum analysis single ascending dose sad study launch march mad portion clinical study schedule completion quarter year,en,7.400000095367432,7.320000171661377,614.9099731445312,617.3800048828125,-0.0799999237060546,-1.081080036149411,2.47003173828125,0.4016899783963469,-1.482770014545758,DOWN,332800.0,pre_market
56814.0,https://finance.yahoo.com/quote/STM/,stmicroelectronic announce status common share repurchase program,https://live.euronext.com/en/products/equities/company-news/2025-04-14-stmicroelectronics-announces-status-common-share,2025-04-14 14:00:00+00:00,STMICROELECTRONICS,changes_in_companys_own_shares,"The predicted upward move of +0.61% for STMicroelectronics likely stems from the company's active share repurchase program, signaling confidence in its financial health. This move could enhance shareholder value and indicate strong demand for the stock, potentially attracting more investors. Additionally, reduced share supply from repurchases may lead to higher stock prices, influencing market sentiment positively.",euronext,10102010 Semiconductors,Corporate life,447.0,STM,2025-04-14 12:00:00+00:00,Europe/Paris,Company Announcement,UP,0.6138339545676272,14 apr 2025 14 00 cest stmicroelectronic n v stmicroelectronic announce status ofcommon share repurchase program disclosure transaction share period apr 07 2025 apr 11 2025 amsterdam april 14 2025 stmicroelectronic n v company stmicroelectronic global semiconductor leader serve customer spectrum electronic application announce detail common share repurchase program program disclose press release date june 21 2024 program approve shareholder resolution date 22 2024 supervisory board stmicroelectronic n v register trade register number 33194537 lei 213800z8nohikri42w10 announce repurchase broker act company regulated market euronext paris period apr 07 2025 apr 11 2025 period 537 000 ordinary share equal 0 issue share capital,en,20.450000762939453,20.479999542236328,544.0499877929688,539.1199951171875,0.029998779296875,0.1466932918224645,-4.92999267578125,-0.9061653867102548,1.0528586785327194,UP,6974600.0,regular_market
54406.0,https://finance.yahoo.com/quote/KULR,implementation legal protection proceeding,https://view.news.eu.nasdaq.com/view?id=bd8be7e14051a0a3496c81b8d26d55c5a&lang=en&src=listed,2025-04-03 15:05:11+00:00,Rīgas kuģu būvētava,bankruptcy,"The predicted upward move of +0.74% is likely due to the extended legal protection period approved by Riga City Court, providing AS Rīgas kuģu būvētava with stability and time to restructure. This could enhance investor confidence and potentially attract new capital, impacting market sentiment positively.",baltics,biotech,European Regulatory News,1104.0,KULR,2025-04-03 12:05:11+00:00,EET,Company Announcement,UP,0.736671036230178,notify august 16th 2019 riga city vidzeme urban court resolve satisfy application legal protection proceeding rīgas kuģu būvētava company b implement legal protection proceeding company c approve plan measure legal protection proceeding company d set period 2 year implementation legal protection proceeding company effective august 16th 2019 accord resolution riga city court 15th 2020 january 25th 2021 september 17th 2021 november 01st 2022 amendment plan measure legal protection proceeding approve set period 5 year implementation legal protection proceeding company effective august 16th 2019 august 15th 2022 period implementation legal protection proceeding set court come e,en,9.359999656677246,10.479999542236328,545.1099853515625,536.7000122070312,1.119999885559082,6.4954730001398815,-8.40997314453125,-1.542802988484486,6.382136668327337,UP,1898488.0,regular_market
69042.0,https://finance.yahoo.com/quote/ABBV,press release annual general meeting stendörren fastigheter ab publ 22 2025,https://view.news.eu.nasdaq.com/view?id=ba37e84e73803051a7f30ce029b9f574e&lang=en&src=listed,2025-05-22 14:41:03+00:00,Stendörren Fastigheter AB,annual_general_meeting,"The predicted downward move of -0.38% for Stendörren Fastigheter AB is likely driven by the decision to not pay a dividend, signaling weaker short-term cash flow and reduced shareholder returns. This may lead to decreased investor confidence and could negatively impact stock valuation, potentially causing broader market implications as sentiment shifts toward caution on dividend-paying stocks.",omx,biotech,Other information disclosed according to the rules of the Exchange,1221.0,ABBV,2025-05-22 14:41:03+00:00,UTC,Company Announcement,UP,-0.3796072196291999,press release 22 2025 annual general meeting today stendörren fastigheter ab publ company shareholder resolve mainly follow point accordance present proposal annual general meeting adopt company s consolidated income statement consolidated balance sheet income statement balance sheet 2024 annual general meeting resolve company s available fund shall carry forward dividend shall pay shareholder annual general meeting resolve discharge board director ceo liability administration company financial year 2024 annual general meeting resolve board director time annual general meeting shall consist ordinary member deputy company shall auditor shall register accounting firm roniek bannink helena levande,en,181.41000366210935,182.5399932861328,582.6599731445312,583.0900268554688,1.1299896240234375,0.6228926747215845,0.4300537109375,0.0738086930215169,0.5490839817000676,UP,4689200.0,regular_market
28270.0,https://finance.yahoo.com/quote/DUG.ST/,dig foodtechs right issue register conversion bta share,https://view.news.eu.nasdaq.com/view?id=bff1e0c768bd37ee1671dd9d960e0172e&lang=en&src=listed,2024-11-22 14:00:00+00:00,DUG Foodtech AB,shares_issue,"The predicted upward move of +1.97% for DUG Foodtech likely stems from the successful registration of its rights issue, suggesting stronger financial footing. This could boost investor confidence, potentially increasing market demand and liquidity for the company's shares.",omx,biotech,Changes in share capital and votes,1649.0,DUG.ST,2024-11-22 14:00:00+00:00,UTC,Company Announcement,UP,1.970917339224162,22 november 2024 lund sweden release distribution publication directly indirectly united states australia belarus hong kong japan canada new zealand russia switzerland singapore south africa south korea jurisdiction release distribution publication press release unlawful require additional registration measure important information section 22 november 2024 lund sweden dug foodtech ab publ dig foodtech company today announce right issue board director resolve 11 september 2024 approve extraordinary general meeting 15 october 2024 right issue register swedish company registration office pay subscribe share bta convert replace share day trading bta wednesday 27 november 2024 record,en,0.3449999988079071,0.3219999969005584,593.6599731445312,595.510009765625,-0.0230000019073486,-4.78333217143746,1.85003662109375,0.3116323661328172,-4.839465233368983,DOWN,57369.0,regular_market
78970.0,https://finance.yahoo.com/quote/CL=F,oslo børs status company place recovery box penalty bench,https://live.euronext.com/en/products/equities/company-news/2025-06-30-oslo-bors-status-companies-placed-recovery-box-and-2,2025-06-30 08:30:00+00:00,Solis Bond Company 21/24 FRN EUR FLOOR C,observation_status,"The predicted upward move of +0.49% for Solis Bond Company DAC likely stems from improved investor sentiment following recent restructuring efforts. This could indicate a potential recovery in market confidence, leading to increased trading activity. If successful, this trend may boost liquidity and attract further investments, positively influencing the broader market sentiment towards distressed assets.",euronext,-,Announcement from Oslo Børs,1065.0,CL=F,2025-06-30 06:30:00+00:00,Europe/Paris,Company Announcement,UP,0.4944129178820741,30 jun 2025 08 30 c solis bond company dac currently follow company place recovery box barramundi group ltd 09 09 2024 alternu energy plc 19 11 2024 seacr petroleo bermuda limit 13 01 2025 recovery box special compartment euronext oslo børs place security issuer subject circumstance pricing security particularly uncertain recovery box regulate section 2 9 2 oslo rule book ii oslo børs euronext expand section 3 8 2 euronext growth oslo rule book ii relevant security remain recovery box circumstance allocation recovery box long present currently follow company place penalty bench solis bond company dac 02 05 2024 alternu energy plc 03 06 2024 barramundi group ltd 03 06 2024 eam solar 06 09 2024 seacr petroleo bermuda limit,en,65.5199966430664,65.1500015258789,614.9099731445312,617.3800048828125,-0.3699951171875,-0.564705641245869,2.47003173828125,0.4016899783963469,-0.966395619642216,DOWN,193289.0,pre_market
15518.0,https://www.google.com/finance/quote/BCAB:NASDAQ,bioatla announce fourth quarter year 2023 financial result provide business highlight march 26 2024,https://www.globenewswire.com/news-release/2024/03/19/2848514/0/en/BioAtla-to-Announce-Fourth-Quarter-and-Full-Year-2023-Financial-Results-and-Provide-Business-Highlights-on-March-26-2024.html,2024-03-19 08:00:00+00:00,BioAtla,conference_call_webinar,"The predicted upward move of +1.61% likely stems from anticipation around BioAtla's upcoming financial results and business highlights announcement. Positive news could enhance investor confidence, potentially increasing stock interest and market valuation.",globenewswire_biotech,biotech,Conference Calls/ Webcasts,300.0,BCAB,2024-03-19 12:00:00+00:00,US/Eastern,"SAN DIEGO, March  19, 2024  (GLOBE NEWSWIRE) -- BioAtla, Inc. (Nasdaq: BCAB), a global clinical-stage biotechnology company focused on the development of Conditionally Active Biologic (CAB) antibody therapeutics for the treatment of solid tumors, today announced that it plans to host a conference call and webcast on Tuesday, March 26, 2024 at 4:30 p.m. ET to discuss its financial results for the fourth quarter and full-year ended December 31, 2023 and provide business highlights.",UP,0.0161423238995787,san diego march 19 2024 globe newswire bioatla inc nasdaq bcab global clinical stage biotechnology company focus development conditionally active biologic cab antibody therapeutic treatment solid tumor today announce plan host conference webcast tuesday march 26 2024 4 30 p m et discuss financial result fourth quarter year end december 31 2023 provide business highlight,en,2.3399999141693115,2.3399999141693115,512.8599853515625,512.1500244140625,0.0,0.0,-0.7099609375,-0.1384317275237072,0.1384317275237072,UP,399500.0,pre_market
17516.0,https://www.google.com/finance/quote/ADAG:NASDAQ,adagene announce upcoming poster presentation mask anti ctla 4 safebody adg126 muzastotug society immunotherapy cancer sitc 39th annual meeting,https://www.globenewswire.com/news-release/2024/10/09/2960325/0/en/Adagene-Announces-Upcoming-Poster-Presentations-on-Masked-Anti-CTLA-4-SAFEbody-ADG126-Muzastotug-at-Society-for-Immunotherapy-of-Cancer-SITC-39th-Annual-Meeting.html,2024-10-09 06:00:00+00:00,Adagene,clinical_study,"Adagene Inc.'s predicted upward move of +9.61% is likely due to its upcoming presentations at the SITC meeting, showcasing innovative therapies. This could enhance investor confidence and attract attention to their antibody-based treatments, influencing market perception positively.",globenewswire_biotech,biotech,Health,297.0,ADAG,2024-10-09 10:00:00+00:00,US/Eastern,"SAN DIEGO and SUZHOU, China, Oct.  09, 2024  (GLOBE NEWSWIRE) -- Adagene Inc. (“Adagene”) (Nasdaq: ADAG), a company transforming the discovery and development of novel antibody-based therapies, today announced poster presentations at the upcoming SITC 39th Annual Meeting, taking place in Houston, Nov. 6 – 10, 2024.",UP,0.0961486650335653,san diego suzhou china oct 09 2024 globe newswire adagene inc adagene nasdaq adag company transform discovery development novel antibody base therapy today announce poster presentation upcoming sitc 39th annual meeting take place houston nov 6 10 2024,en,2.2279999256134038,2.138999938964844,573.1699829101562,573.1599731445312,-0.0889999866485595,-3.9946135377027217,-0.010009765625,-0.0017463869224583,-3.9928671507802633,DOWN,11200.0,pre_market
32147.0,https://www.google.com/finance/quote/KBLB:NASDAQ,kraig biocraft laboratory recap year breakthrough achievement bam 1 hybrid,https://www.globenewswire.com/news-release/2024/12/16/2997392/0/en/Kraig-Biocraft-Laboratories-Recaps-Year-of-Breakthrough-Achievements-with-BAM-1-Hybrids.html,2024-12-16 07:05:00+00:00,Kraig Biocraft Laboratories,product_services_announcement,1. The predicted upward move of +1.85% likely stems from Kraig Labs' advances in creating commercially viable silkworms. 2. Market implications could include increased investor confidence and potential for higher demand in biotech applications.,globenewswire_biotech,biotech,Management statements,302.0,KBLB,2024-12-16 12:05:00+00:00,US/Eastern,Kraig Labs (OTCQB: KBLB) reflects on a year of extraordinary progress for its groundbreaking BAM-1 hybrids—the world's first commercially viable silkworms,UP,1.84631148537862,kraig labs otcqb kblb reflect year extraordinary progress groundbreaking bam 1 hybrid world s commercially viable silkworm,en,0.1000000014901161,0.1000000014901161,604.2100219726562,606.0,0.0,0.0,1.78997802734375,0.2962509660961493,-0.2962509660961493,UP,1941500.0,pre_market
54678.0,https://finance.yahoo.com/quote/TCJ.F,titan cement international amendment financial calendar 2025,https://live.euronext.com/en/products/equities/company-news/2025-04-04-titan-cement-international-amendment-financial-calendar,2025-04-04 11:57:00+00:00,TITAN CEMENT,financial_calendar,"The predicted upward move of +2.51% for Titan Cement International is likely driven by the announcement of a substantial dividend and the upcoming shareholder meetings that could boost investor confidence. This could enhance market sentiment, leading to increased buying interest and potentially higher stock prices. Improved financial transparency from the Integrated Annual Report may also attract institutional investors, contributing to a more favorable market outlook. Overall, these factors could lead",euronext,50101030 Cement,General meeting / Board Meeting,1381.0,TCJ.F,2025-04-04 09:57:00+00:00,Europe/Paris,Company Announcement,UP,2.5077089621155646,04 apr 2025 11 57 c titan cement international s regulatory news titan cement international s euronext brussels athex euronext paris titc announce update financial calendar 2025 include extraordinary general meeting ex dividend date record date dividend payment date follow company s board director decision march 26 2025 dividend distribution 3 00 share respective date subject approval annual ordinary shareholder meeting place 8 2025 4 april 2025 publication integrate annual report 2024 5 2025 extraordinary general meeting shareholder 8 2025 publication quarter 2025 result 8 2025 annual general meeting shareholder 30 june 2025 ex dividend date 1 july 2025 record date 3 july 2025 dividend payment date 31 july 2025 publicati,en,40.09999847412109,40.09999847412109,523.6699829101562,505.2799987792969,0.0,0.0,-18.38998413085937,-3.511750669507911,3.511750669507911,UP,0.0,regular_market
56687.0,https://finance.yahoo.com/quote/STB.OL/,storebrand asa status share buyback program,https://live.euronext.com/en/products/equities/company-news/2025-04-14-storebrand-asa-status-share-buyback-program,2025-04-14 08:00:00+00:00,Storebrand ASA,changes_in_companys_own_shares,"The predicted upward move of +0.28% is likely driven by Storebrand ASA's active share buyback program, which reduces supply and signals management's confidence in the company's value. This trend may enhance investor sentiment and attract additional buyers, potentially increasing share prices.",euronext,30301010 Life Insurance,Acquisition or disposal of the issuer’s own shares,878.0,STB.OL,2025-04-14 06:00:00+00:00,Europe/Paris,Company Announcement,UP,0.2774302016971086,14 apr 2025 08 00 c storebrand asa transaction storebrand asa s share buyback program announcement date share buyback program 12 february 2025 end date share buyback program 27 june 2025 overview transaction date aggregate daily volume weight total volume average price transaction share nok value nok 07 04 2025 69 000 115 74 7 985 888 08 04 2025 68 000 119 30 8 112 244 09 04 2025 70 500 117 87 8 310 068 10 04 2025 69 000 118 92 8 205 363 11 04 2025 69 000 117 53 8 109 722 total previously announce 2 438 500 127 34 310 507 129 transaction program total transaction und,en,117.8000030517578,120.0,533.9400024414062,544.0499877929688,2.1999969482421875,1.86756951718887,10.1099853515625,1.8934684244175832,-0.0258989072287132,UP,630156.0,pre_market
53525.0,https://finance.yahoo.com/quote/ODL.OL/,odfjell drill ltd appointment non executive director,https://live.euronext.com/en/products/equities/company-news/2025-04-01-odfjell-drilling-ltd-appointment-non-executive-director,2025-04-01 07:00:00+00:00,ODFJELL DRILLING,management_changes,"The predicted downward move of -0.11% may be attributed to investor uncertainty regarding management changes, despite Alasdair Shiach's extensive experience. Market implications could include cautious sentiment among investors as they assess the board's new dynamics and ongoing strategies in the oilfield service sector. This change might influence short-term stock performance while the market evaluates the impact of leadership stability.",euronext,60101015 Offshore Drilling and Other Services,Additional regulated information required to be disclosed under the laws of a Member State,842.0,ODL.OL,2025-04-01 05:00:00+00:00,Europe/Paris,Company Announcement,DOWN,-0.1087453912333006,01 apr 2025 07 00 c odfjell drill ltd odfjell drilling ltd pleased announce appointment alasdair shiach non executive director company effective immediately appointment bring board s size mr shiach previously serve board odfjell drilling ltd prior spin odfjell technology march 2022 40 year experience internationally oilfield service sector hold senior executive position norway uae saudi arabia usa currently serve board odfjell technology ltd subsidiary group serve board welltec international mr shiach bachelor s degree business study robert gordon s university aberdeen scotland siman lieungh chair odfjell drilling ltd comment behalf board like welcome alasdair odfjell drill extensive operational experience knowledge odfjell,en,58.09999847412109,57.70000076293945,559.3900146484375,557.4500122070312,-0.3999977111816406,-0.6884642369823945,-1.94000244140625,-0.3468067699823874,-0.341657467000007,DOWN,378208.0,pre_market
50177.0,https://finance.yahoo.com/quote/AERG,new management board member management company utiisib uab atsinaujinančio energetikos investicijos,https://view.news.eu.nasdaq.com/view?id=be03ddaa826d76bedeeea17e9a7cae75b&lang=en&src=listed,2025-03-14 13:31:23+00:00,Atsinaujinancios energetikos investicijos,management_changes,"The predicted upward move of +0.16% is likely driven by the appointment of Marius Žemaitis to the management board, signaling potential strategic improvements. This change could enhance investor confidence, leading to increased interest in the Investment Company's shares, positively impacting market perception and investment flows.",baltics,biotech,European Regulatory News,1126.0,AERG,2025-03-14 11:31:23+00:00,EET,Company Announcement,UP,0.1581648791141571,closed end investment company intend informed investor uab atsinaujinančios energetikos investicijo investment company inform have receive approval bank lithuania candidacy marius žemaitis newly elect management board member investment company s management company uab lords lb asset management management company marius žemaitis start perform duty management board member management company datum newly compose management board management company register register legal entity republic lithuania contact person information rūta abromavičienė senior legal officer uab lords lb asset management ruta abromaviciene lordslb lt,lt,0.7450000047683716,0.7300000190734863,556.1099853515625,562.8099975585938,-0.0149999856948852,-2.0134208857554183,6.70001220703125,1.204799838793692,-3.21822072454911,DOWN,91900.0,regular_market
19356.0,https://finance.yahoo.com/quote/NQ=F,grameenphone result quarter 2024,https://live.euronext.com/en/products/equities/company-news/2024-10-29-grameenphone-results-third-quarter-2024,2024-10-29 07:00:00+00:00,Telenor ASA,financial_results,"The predicted upward move of +0.15% for Grameenphone's third-quarter results may reflect strong operational performance or subscriber growth. This upward trend signals market confidence, potentially driving increased investor interest and boosting stock demand.",euronext,15102015 Telecommunications Services,Non-regulatory press releases,1348.0,TEL.OL,2024-10-29 06:00:00+00:00,Europe/Paris,Company Announcement,DOWN,0.1510913676911055,information visit investor calendar https nasdaqbaltic com statistic en calendar nasdaq baltic issuer service 370 525 31459 vilnius 371 672 12431 riga 372 640 8800 tallinn https www nasdaqbaltic com nasdaq baltic common exchange regulate market alternative market north operate nasdaq company baltic state e nasdaq tallinn nasdaq riga ab nasdaq vilnius,en,131.10000610351562,131.0,580.8300170898438,579.8499755859375,-0.100006103515625,-0.0762823027152728,-0.98004150390625,-0.1687312079386998,0.0924489052234269,DOWN,2148007.0,pre_market
