news_id,title,content,link,company,ticker,event,published_date,publisher,language,begin_price,end_price,index_begin_price,index_end_price,price_change,price_change_percentage,index_price_change,index_price_change_percentage,daily_alpha,actual_side,volume,market
22084,Arkema: Third-Quarter 2024 Results,"
				06 Nov 2024 07:00 CET
			 
ARKEMA
 


High-level EBITDA margin and increase in third-quarter sales despite a macroenvironment remaining challenging, notably in Europe


Sales of €2.4 billion, up by 2.9% year-on-year:



Volumes up by 2.2% in an environment of global weak demand, particularly in Europe, while supported by certain markets such as energy, sports, healthcare and packaging




Broadly stable price effect at a negative 0.2%, reflecting dynamic management of selling prices in a raw materials environment that has stabilized overall



EBITDA up by 5.4% to €407 million (€386 million in Q3'23), driven in particular by strong growth in Adhesive Solutions and Advanced Materials, and better resilience in the US and Asia


EBITDA margin up, reaching the high level of 17.0% (16.6% in Q3'23), reflecting the quality of the Group's positioning and technologies, its balanced geographical footprint, as well as strict management of its operations


Adjusted net income down slightly to",https://live.euronext.com/en/products/equities/company-news/2024-11-06-arkema-third-quarter-2024-results,ARKEMA,AKE.PA,earnings_releases_and_operating_results,2024-11-06 07:00:00+00:00,euronext,en,80.6500015258789,79.80000305175781,576.7000122070312,589.2000122070312,-0.8499984741210938,-1.0539348518776492,12.5,2.1675047226308344,-3.221439574508484,DOWN,322799.0,pre_market
26103,Presentation of the Q3 2024 report,"
				15 Nov 2024 08:15 CET
			 
AF Gruppen ASA
 
				Please find enclosed the presentation to be held on webcast November 15, 2024,
at 08:30 CET. 

Webcast link:
https://channel.royalcast.com/hegnarmedia/#!/hegnarmedia/20241115_2
More information:Access the news on Oslo Bors NewsWeb site
 More information:Access the news on Oslo Bors NewsWeb site 







632345_AFG Q3'24 EN.pdf
						


 AF Gruppen ASA 
Oslo Børs Newspoint
 
AF GRUPPEN
 NO0003078107 AFG 
Oslo Børs
",https://live.euronext.com/en/products/equities/company-news/2024-11-15-presentation-q3-2024-report,AF GRUPPEN,AF8.F,conference_call_webinar,2024-11-15 08:15:00+00:00,euronext,en,11.34000015258789,11.520000457763672,593.3499755859375,589.719970703125,0.1800003051757812,1.5873042570877176,-3.6300048828125,-0.6117814160568293,2.199085673144547,UP,0.0,pre_market
55060,Resolutions of Baltic Horizon Fund repeat general meeting,"A repeat extraordinary General Meeting of Baltic Horizon Fund unit-holders and Swedish Depositary Receipt (hereinafter the “SDR”) holders (hereinafter together the “Investors”) took place on 7 April 2025 in Tallinn, Estonia.   The repeat meeting was convened as the required quorum was not reached during the initial extraordinary General Meeting on 27 March 2025. In accordance with section 10.11 of the fund rules of Baltic Horizon Fund the repeat General Meeting is permitted to adopt resolutions regardless of the number of votes represented at the meeting, unless otherwise stipulated in the fund rules.  9 Investors were registered as attending to the meeting, holding 47,673,338 Baltic Horizon Fund units/SDRs which represent 33,2% of the total number of votes of the fund.  The agenda of the meeting was to decide on the appointment of the new members of the supervisory board, the remuneration to be paid to them and the removal of the current supervisory board members. The General Meeting ",https://view.news.eu.nasdaq.com/view?id=b7f02dca02c533836f5d171c628909952&lang=en&src=listed,Baltic Horizon Fund / Northern Horizon Capital,NHCBHFFT.TL,annual_general_meeting,2025-04-07 15:35:00+00:00,baltics,en,0.2450000047683715,0.2399999946355819,489.1900024414063,504.3800048828125,-0.0050000101327896,-2.0408204226431472,15.19000244140625,3.105133458492064,-5.145953881135212,DOWN,448663.0,regular_market
42633,Wallenius Wilhelmsen releases Sustainable financing framework 2025,"
				12 Feb 2025 07:05 CET
			 
Wallenius Wilhelmsen ASA
 

Oslo, 12 February 2025 --- Wallenius Wilhelmsen ASA (OSE: WAWI) releases a
Sustainable financing framework 2025 (“Framework”). 

In 2022, we introduced our first Sustainability-linked financing framework,
aiming to reduce carbon intensity by 27.5 percent from 2019 to 2030. The new
framework is more ambitious and aligns with our commitment to achieving net-zero
greenhouse gas emissions by 2040. Our targets have been validated by the
Science-Based Target initiative to ensure that they adhere to the latest climate
science and sector pathways to meet the Paris Agreement’s 1.5°C target. 

The Framework sets out the terms under which the Wallenius Wilhelmsen Group may
raise financing through: 
•	Green bonds, loans, and derivatives 
•	Sustainability-linked bonds, loans and derivatives 

Our intention is to allocate our green financing to the new dual-fuel capable
vessels that align with the EU Taxonomy. We recognize that a common
int",https://live.euronext.com/en/products/equities/company-news/2025-02-12-wallenius-wilhelmsen-releases-sustainable-financing,Wallenius Wilhelmsen ASA,WAWI.OL,environmental_social_governance,2025-02-12 07:05:00+00:00,euronext,en,93.5,98.5,605.3099975585938,599.2000122070312,5.0,5.347593582887701,-6.1099853515625,-1.0093977261578364,6.3569913090455366,UP,1092260.0,pre_market
68486,Gigante Salmon AS: Prognose og operasjonell oppdatering,"
				21 May 2025 15:30 CEST
			 
Gigante Salmon AS
 
				Bodø, 21. mai 2025

I forbindelse med prøveproduksjonen i basseng A er det identifisert gode
forbedringstiltak som er besluttet implementert i sluttfasen av
utbyggingsprosjektet i Rødøy. Dette medfører at prognosen for den totale
utbyggingskostnaden øker utover tidligere etablert finansiering. Det er fortsatt
en forventning om at kostnadspådraget vil reduseres i sluttfasen av utbyggingen.

Som meldt i rapporten for 1. kvartal er 2025 etableres det et aksjonærlån hos
hovedaksjonær Gigante Havbruk AS på inntil NOK 50 millioner, på tilsvarende
vilkår som selskapets øvrige finansiering. Det er forventet å trekke på dette i
løpet av juni. Aksjonærlånet har en varighet på 12 måneder.

Operasjonell oppdatering:
Selskapet har denne uken gjennomført nytt uttak av slaktefisk fra
prøveprøveproduksjonen i basseng A. Resultatet hittil medfører at selskapet
oppdaterer mengden forventet utslaktet volum i 2. kvartal til opp mot 650 tonn
HOG, mot",https://live.euronext.com/nb/products/equities/company-news/2025-05-21-gigante-salmon-prognose-og-operasjonell-oppdatering,GIGANTE SALMON AS,GIGA.OL,financing_agreements,2025-05-21 15:30:00+00:00,euronext,no,8.0,8.079999923706055,588.4400024414062,582.8599853515625,0.0799999237060546,0.9999990463256836,-5.58001708984375,-0.9482729023677106,1.9482719486933944,UP,12461.0,regular_market
72685,Trading Pause on 17 June 2025,"
				12 Jun 2025 11:56 CEST
			 
EAM Solar AS
 
				As the Company has previously informed during the Shareholder Information
Meeting which took place on 5 June 2025, the Company has agreed with Oslo Stock
Exchange to halt trading in the Company’s shares on 17 June 2025 from the start
of trading until the earliest of either:

a). An announcement of the decision of Italian Supreme Court of Cassation is
received by the Company and published via a stock exchange notice; or

b). The start of trading on 18 June 2025.   

This decision has been made to prevent any possibility of trading based on
unequal information in the market.
More information:Access the news on Oslo Bors NewsWeb site
 More information:Access the news on Oslo Bors NewsWeb site 
 EAM Solar AS 
Oslo Børs Newspoint
 
EAM SOLAR AS
 NO0010607781 EAM 
Euronext Expand
",https://live.euronext.com/en/products/equities/company-news/2025-06-12-trading-pause-17-june-2025,EAM SOLAR AS,EAM.OL,exchange_announcement,2025-06-12 11:56:00+00:00,euronext,en,23.799999237060547,24.31999969482422,600.010009765625,603.75,0.5200004577636719,2.184875942995599,3.739990234375,0.6233213068955148,1.561554636100084,UP,838413.0,regular_market
53962,"Teleste: Managers´ transactions - Harju, Esa"," Teleste Corporation
Managers´ transactions
April 2, 2025, at 10:30 a.m. EEST  
  TELESTE: MANAGERS´ TRANSACTIONS – HARJU, ESA   Teleste Oyj - Managers' Transactions ____________________________________________ Person subject to the notification requirement Name: Esa Harju Position: Chief Executive Officer Issuer: Teleste Oyj LEI: 743700CJRQRU0007GN59 Notification type: INITIAL NOTIFICATION Reference number: 102586/5/6   ____________________________________________ Transaction date: 2025-03-31 Outside a trading venue Instrument type: SHARE ISIN: FI0009007728 Nature of transaction: RECEIPT OF A SHARE-BASED INCENTIVE  (X) Linked to stock option programme     Transaction details (1): Volume: 2438 Unit price: 0 N/A    Aggregated transactions (1):  Volume: 2438 Volume weighted average price: 0 N/A ____________________________________________ Transaction date: 2025-03-13 Venue: NASDAQ HELSINKI LTD (XHEL) Instrument type: SHARE ISIN: FI0009007728 Nature of transaction: ACQUISITION     Transac",https://view.news.eu.nasdaq.com/view?id=be7f501108f034d105ed0505e5ff4cd56&lang=en&src=listed,Teleste Oyj,TLT1V.HE,managers_transactions,2025-04-02 07:30:00+00:00,omx,en,560.969970703125,555.0499877929688,2.9200000762939453,2.9200000762939453,-5.91998291015625,-1.0553119096082966,0.0,0.0,-1.0553119096082966,DOWN,76014500.0,pre_market
22202,Trading in Baltic Horizon Fund bonds will be suspended,"Tallinn, Estonia, 2024-11-06 09:00 CET -- 
	  
Nasdaq Tallinn decided to suspend trading in bonds of Baltic Horizon Fund (NHCBFLO28A, ISIN code EE3300003235) starting from 6 November 2024. 
Trading shall be suspended until the issuer publishes new floating interest rate applicable to the bonds for the next interest period, which is determined in accordance with the procedures and terms set out in the Prospectus of Baltic Horizon Fund bonds. 
Trading will be resumed by a separate decision of Nasdaq Tallinn. 
	  
Nasdaq Baltic
	Transaction Services
	+372 640 8800
www.nasdaqbaltic.com 
	  
Nasdaq Baltic is a common name for exchanges, regulated markets, alternative markets First North operated by Nasdaq companies in the Baltic states, i.e. Nasdaq Tallinn AS, Nasdaq Riga AS and AB Nasdaq Vilnius.",https://view.news.eu.nasdaq.com/view?id=bc3acf940bae03b917e1fcefc3e4b5c4e&lang=en&src=notices,Nasdaq Tallinn,NQ=F,exchange_announcement,2024-11-06 10:00:00+00:00,baltics,en,20360.5,20894.0,589.2000122070312,591.0399780273438,533.5,2.620269639743621,1.8399658203125,0.3122820404263635,2.307987599317258,UP,632408.0,regular_market
41489,Sinch appoints Jonas Dahlberg as CFO,"Stockholm, Sweden – 6 February 2025 – Sinch AB (publ), which is pioneering the way the world communicates through its Customer Communications Cloud, today announces that the company has appointed Johnas Dahlberg as new Chief Financial Officer (CFO). Jonas Dahlberg will assume his position no later than 1 April, 2025.  Jonas Dahlberg has most recently served as CEO, and prior to that as CFO, of Transcom, a global customer experience outsourcing company. He has also been CFO of Sweco, a publicly listed engineering consulting company, and has worked as a management consultant at McKinsey. “We are very pleased to welcome Jonas Dahlberg to Sinch. His extensive experience from scaled, global businesses and proven ability to drive both growth and profitability improvements will be a great asset to Sinch as we now focus on execution and accelerated growth” says Laurinda Pang, Sinch’s CEO.  “At Transcom, I learned how technology is revolutionizing customer experience with new communications cha",https://view.news.eu.nasdaq.com/view?id=b0971ae0b11c5c818b89e5a2f3eb768f2&lang=en&src=listed,Sinch AB,SINCH.ST,management_changes,2025-02-06 12:02:08+00:00,omx,en,24.290000915527344,24.82999992370605,605.989990234375,606.3200073242188,0.5399990081787109,2.223132926411368,0.33001708984375,0.0544591651944797,2.168673761216888,UP,7245551.0,regular_market
72685,Trading Pause on 17 June 2025,"
				12 Jun 2025 11:56 CEST
			 
EAM Solar AS
 
				As the Company has previously informed during the Shareholder Information
Meeting which took place on 5 June 2025, the Company has agreed with Oslo Stock
Exchange to halt trading in the Company’s shares on 17 June 2025 from the start
of trading until the earliest of either:

a). An announcement of the decision of Italian Supreme Court of Cassation is
received by the Company and published via a stock exchange notice; or

b). The start of trading on 18 June 2025.   

This decision has been made to prevent any possibility of trading based on
unequal information in the market.
More information:Access the news on Oslo Bors NewsWeb site
 More information:Access the news on Oslo Bors NewsWeb site 
 EAM Solar AS 
Oslo Børs Newspoint
 
EAM SOLAR AS
 NO0010607781 EAM 
Euronext Expand
",https://live.euronext.com/en/products/equities/company-news/2025-06-12-trading-pause-17-june-2025,EAM SOLAR AS,EAM.OL,exchange_announcement,2025-06-12 11:56:00+00:00,euronext,en,23.799999237060547,24.31999969482422,600.010009765625,603.75,0.5200004577636719,2.184875942995599,3.739990234375,0.6233213068955148,1.561554636100084,UP,838413.0,regular_market
45226,Sýn hf.: Boðun aðalfundar,"


February 21, 2025 07:50 ET


 | Source:
            
Sýn hf.





Sýn hf.
 Aðalfundur Sýnar hf. verður haldinn föstudaginn 14. mars kl. 15:00. Meðfylgjandi er fundarboð, dagskrá og tillögur stjórnar, skýrsla tilnefningarnefndar, skýrsla starfskjaranefndar og tillaga að breyttri starfskjarastefnu með auðkenndum breytingum.  Allar frekari upplýsingar varðandi aðalfundinn auk fundargagna er hægt að nálgast á heimasíðu félagsins:  https://syn.is/fjarfestatengsl/adalfundur 
Viðhengi
",https://www.globenewswire.com/news-release/2025/02/21/3030414/0/is/S%C3%BDn-hf-Bo%C3%B0un-a%C3%B0alfundar.html,,SYN.IC,annual_general_meeting,2025-02-21 07:50:00+00:00,globenewswire_country_is,is,23.200000762939453,22.799999237060547,610.3800048828125,610.1599731445312,-0.4000015258789062,-1.7241444513996895,-0.22003173828125,-0.036048320148281,-1.6880961312514084,DOWN,3655518.0,pre_market
22202,Trading in Baltic Horizon Fund bonds will be suspended,"Tallinn, Estonia, 2024-11-06 09:00 CET -- 
	  
Nasdaq Tallinn decided to suspend trading in bonds of Baltic Horizon Fund (NHCBFLO28A, ISIN code EE3300003235) starting from 6 November 2024. 
Trading shall be suspended until the issuer publishes new floating interest rate applicable to the bonds for the next interest period, which is determined in accordance with the procedures and terms set out in the Prospectus of Baltic Horizon Fund bonds. 
Trading will be resumed by a separate decision of Nasdaq Tallinn. 
	  
Nasdaq Baltic
	Transaction Services
	+372 640 8800
www.nasdaqbaltic.com 
	  
Nasdaq Baltic is a common name for exchanges, regulated markets, alternative markets First North operated by Nasdaq companies in the Baltic states, i.e. Nasdaq Tallinn AS, Nasdaq Riga AS and AB Nasdaq Vilnius.",https://view.news.eu.nasdaq.com/view?id=bc3acf940bae03b917e1fcefc3e4b5c4e&lang=en&src=notices,Nasdaq Tallinn,NQ=F,exchange_announcement,2024-11-06 10:00:00+00:00,baltics,en,20360.5,20894.0,589.2000122070312,591.0399780273438,533.5,2.620269639743621,1.8399658203125,0.3122820404263635,2.307987599317258,UP,632408.0,regular_market
45226,Sýn hf.: Boðun aðalfundar,"


February 21, 2025 07:50 ET


 | Source:
            
Sýn hf.





Sýn hf.
 Aðalfundur Sýnar hf. verður haldinn föstudaginn 14. mars kl. 15:00. Meðfylgjandi er fundarboð, dagskrá og tillögur stjórnar, skýrsla tilnefningarnefndar, skýrsla starfskjaranefndar og tillaga að breyttri starfskjarastefnu með auðkenndum breytingum.  Allar frekari upplýsingar varðandi aðalfundinn auk fundargagna er hægt að nálgast á heimasíðu félagsins:  https://syn.is/fjarfestatengsl/adalfundur 
Viðhengi
",https://www.globenewswire.com/news-release/2025/02/21/3030414/0/is/S%C3%BDn-hf-Bo%C3%B0un-a%C3%B0alfundar.html,,SYN.IC,annual_general_meeting,2025-02-21 07:50:00+00:00,globenewswire_country_is,is,23.200000762939453,22.799999237060547,610.3800048828125,610.1599731445312,-0.4000015258789062,-1.7241444513996895,-0.22003173828125,-0.036048320148281,-1.6880961312514084,DOWN,3655518.0,pre_market
22084,Arkema: Third-Quarter 2024 Results,"
				06 Nov 2024 07:00 CET
			 
ARKEMA
 


High-level EBITDA margin and increase in third-quarter sales despite a macroenvironment remaining challenging, notably in Europe


Sales of €2.4 billion, up by 2.9% year-on-year:



Volumes up by 2.2% in an environment of global weak demand, particularly in Europe, while supported by certain markets such as energy, sports, healthcare and packaging




Broadly stable price effect at a negative 0.2%, reflecting dynamic management of selling prices in a raw materials environment that has stabilized overall



EBITDA up by 5.4% to €407 million (€386 million in Q3'23), driven in particular by strong growth in Adhesive Solutions and Advanced Materials, and better resilience in the US and Asia


EBITDA margin up, reaching the high level of 17.0% (16.6% in Q3'23), reflecting the quality of the Group's positioning and technologies, its balanced geographical footprint, as well as strict management of its operations


Adjusted net income down slightly to",https://live.euronext.com/en/products/equities/company-news/2024-11-06-arkema-third-quarter-2024-results,ARKEMA,AKE.PA,earnings_releases_and_operating_results,2024-11-06 07:00:00+00:00,euronext,en,80.6500015258789,79.80000305175781,576.7000122070312,589.2000122070312,-0.8499984741210938,-1.0539348518776492,12.5,2.1675047226308344,-3.221439574508484,DOWN,322799.0,pre_market
25111,Nokia Corporation: Repurchase of own shares on 12.11.2024,"


November 12, 2024 15:30 ET


            | Source:
            
Nokia Oyj





Nokia Oyj
 Nokia CorporationStock Exchange Release12 November 2024 at 22:30 EET Nokia Corporation: Repurchase of own shares on 12.11.2024 Espoo, Finland – On 12 November 2024 Nokia Corporation (LEI: 549300A0JPRWG1KI7U06) has acquired its own shares (ISIN FI0009000681) as follows: * Rounded to two decimals On 25 January 2024, Nokia announced that its Board of Directors is initiating a share buyback program to return up to EUR 600 million of cash to shareholders in tranches over a period of two years. The first phase of the share buyback program started on 20 March 2024. On 19 July 2024, Nokia decided to accelerate the share buybacks by increasing the number of shares to be repurchased during the year 2024. The post-increase repurchases in compliance with the Market Abuse Regulation (EU) 596/2014 (MAR), the Commission Delegated Regulation (EU) 2016/1052 and under the authorization granted by Nokia’s Annua",https://www.globenewswire.com/news-release/2024/11/12/2979611/0/en/Nokia-Corporation-Repurchase-of-own-shares-on-12-11-2024.html,Nokia Corporation,NOK,press_releases,2024-11-12 15:30:00+00:00,globenewswire_country_fi,en,4.519999980926514,4.5,598.6799926757812,596.9000244140625,-0.0199999809265136,-0.4424774559935741,-1.77996826171875,-0.2973154746266429,-0.1451619813669312,DOWN,17059900.0,regular_market
53962,"Teleste: Managers´ transactions - Harju, Esa"," Teleste Corporation
Managers´ transactions
April 2, 2025, at 10:30 a.m. EEST  
  TELESTE: MANAGERS´ TRANSACTIONS – HARJU, ESA   Teleste Oyj - Managers' Transactions ____________________________________________ Person subject to the notification requirement Name: Esa Harju Position: Chief Executive Officer Issuer: Teleste Oyj LEI: 743700CJRQRU0007GN59 Notification type: INITIAL NOTIFICATION Reference number: 102586/5/6   ____________________________________________ Transaction date: 2025-03-31 Outside a trading venue Instrument type: SHARE ISIN: FI0009007728 Nature of transaction: RECEIPT OF A SHARE-BASED INCENTIVE  (X) Linked to stock option programme     Transaction details (1): Volume: 2438 Unit price: 0 N/A    Aggregated transactions (1):  Volume: 2438 Volume weighted average price: 0 N/A ____________________________________________ Transaction date: 2025-03-13 Venue: NASDAQ HELSINKI LTD (XHEL) Instrument type: SHARE ISIN: FI0009007728 Nature of transaction: ACQUISITION     Transac",https://view.news.eu.nasdaq.com/view?id=be7f501108f034d105ed0505e5ff4cd56&lang=en&src=listed,Teleste Oyj,TLT1V.HE,managers_transactions,2025-04-02 07:30:00+00:00,omx,en,560.969970703125,555.0499877929688,2.9200000762939453,2.9200000762939453,-5.91998291015625,-1.0553119096082966,0.0,0.0,-1.0553119096082966,DOWN,76014500.0,pre_market
35415,OSLO BØRS - STATUS COMPANIES PLACED IN RECOVERY BOX AND PENALTY BENCH,"
				13 Jan 2025 08:29 CET
			 
				Currently the following companies are placed in Recovery Box: 

Barramundi Group Ltd (since 09.09.2024)
TECO 2030 ASA (since 15.11.2024)
Alternus Energy Plc (since 19.11.2024)
Nordic Financials ASA (since 29.11.2024)

Recovery Box is a special compartment where Oslo Børs can place securities where
the Issuer is subject to circumstances that make pricing of the securities
particularly uncertain. Recovery Box is regulated in section 2.10.2 of Oslo Rule
Book II (Oslo Børs and Euronext Expand) and section 3.8.2 of Euronext Growth
Oslo Rule Book Part II. The relevant security will remain in the Recovery Box
until the circumstances for the allocation to the Recovery Box are no longer
present. 

Currently the following companies are placed in Penalty Bench: 

Solis Bond Company DAC (since 02.05.2024)
Alternus Energy Plc (since 03.06.2024)
Barramundi Group Ltd. (since 03.06.2024)
EAM Solar AS (since 06.09.2024)

Penalty Bench is a special compartment where t",https://live.euronext.com/en/products/equities/company-news/2025-01-13-oslo-bors-status-companies-placed-recovery-box-and,-,VIRSI.RG,observation_status,2025-01-13 08:29:00+00:00,euronext,en,4.170000076293945,4.170000076293945,580.489990234375,575.77001953125,0.0,0.0,-4.719970703125,-0.8131011356835446,0.8131011356835446,UP,312.0,pre_market
22084,Arkema: Third-Quarter 2024 Results,"
				06 Nov 2024 07:00 CET
			 
ARKEMA
 


High-level EBITDA margin and increase in third-quarter sales despite a macroenvironment remaining challenging, notably in Europe


Sales of €2.4 billion, up by 2.9% year-on-year:



Volumes up by 2.2% in an environment of global weak demand, particularly in Europe, while supported by certain markets such as energy, sports, healthcare and packaging




Broadly stable price effect at a negative 0.2%, reflecting dynamic management of selling prices in a raw materials environment that has stabilized overall



EBITDA up by 5.4% to €407 million (€386 million in Q3'23), driven in particular by strong growth in Adhesive Solutions and Advanced Materials, and better resilience in the US and Asia


EBITDA margin up, reaching the high level of 17.0% (16.6% in Q3'23), reflecting the quality of the Group's positioning and technologies, its balanced geographical footprint, as well as strict management of its operations


Adjusted net income down slightly to",https://live.euronext.com/en/products/equities/company-news/2024-11-06-arkema-third-quarter-2024-results,ARKEMA,AKE.PA,earnings_releases_and_operating_results,2024-11-06 07:00:00+00:00,euronext,en,80.6500015258789,79.80000305175781,576.7000122070312,589.2000122070312,-0.8499984741210938,-1.0539348518776492,12.5,2.1675047226308344,-3.221439574508484,DOWN,322799.0,pre_market
41489,Sinch appoints Jonas Dahlberg as CFO,"Stockholm, Sweden – 6 February 2025 – Sinch AB (publ), which is pioneering the way the world communicates through its Customer Communications Cloud, today announces that the company has appointed Johnas Dahlberg as new Chief Financial Officer (CFO). Jonas Dahlberg will assume his position no later than 1 April, 2025.  Jonas Dahlberg has most recently served as CEO, and prior to that as CFO, of Transcom, a global customer experience outsourcing company. He has also been CFO of Sweco, a publicly listed engineering consulting company, and has worked as a management consultant at McKinsey. “We are very pleased to welcome Jonas Dahlberg to Sinch. His extensive experience from scaled, global businesses and proven ability to drive both growth and profitability improvements will be a great asset to Sinch as we now focus on execution and accelerated growth” says Laurinda Pang, Sinch’s CEO.  “At Transcom, I learned how technology is revolutionizing customer experience with new communications cha",https://view.news.eu.nasdaq.com/view?id=b0971ae0b11c5c818b89e5a2f3eb768f2&lang=en&src=listed,Sinch AB,SINCH.ST,management_changes,2025-02-06 12:02:08+00:00,omx,en,24.290000915527344,24.82999992370605,605.989990234375,606.3200073242188,0.5399990081787109,2.223132926411368,0.33001708984375,0.0544591651944797,2.168673761216888,UP,7245551.0,regular_market
51300,Innkalling til ekstraordinær generalforsamling,"
				20 Mar 2025 15:06 CET
			 
Haugesund Sparebank
 
				Det innkalles til ekstraordinær generalforsamling via Teams, torsdag 10. april
kl. 16:00. 

Denne informasjonen er informasjonspliktig etter Verdipapirhandelloven §5-12 

Vedlegg: Innkalling med saker
More information:Access the news on Oslo Bors NewsWeb site
 More information:Access the news on Oslo Bors NewsWeb site 







641847_Innkalling til ekstraordinær generalforsamling - Haugesund Sparebank.pdf
						


 Haugesund Sparebank 
Oslo Børs Newspoint
 
HAUGESUND SPAREBANK, Haugesund Spb 20/26 FRN, Haugesund Spb 21/25 FRN, Haugesund Spb 22/26 FRN, Haugesund Spb 22/PERP ADJ C HYBRID, Haugesund Spb 22/27 FRN, Haugesund Spb 22/28 FRN, Haugesund Spb 23/27 FRN, Haugesund Spb 23/28 FRN FLOOR, Haugesund Spb 24/29 FRN, Haugesund Spb 24/34 FRN C SUB, Haugesund Spb 24/PERP ADJ C HYBRID, Haugesund Spb 24/30 FRN, Haugesund Spb 25/28 FRN
 NO0010764053, NO0010915218, NO0010961022, NO0011031361, NO0011204331, NO0012509274, NO0012629379, NO0",https://live.euronext.com/nb/products/equities/company-news/2025-03-20-innkalling-til-ekstraordinaer-generalforsamling,Haugesund Sparebank,HGSB.OL,annual_general_meeting,2025-03-20 15:06:00+00:00,euronext,no,182.0,188.0,563.3300170898438,565.489990234375,6.0,3.296703296703297,2.15997314453125,0.3834294426009191,2.913273854102378,UP,3403.0,regular_market
25708,"Share Buyback Transaction Details November 7 – November 13, 2024","
				14 Nov 2024 10:00 CET
			 
WOLTERS KLUWER N.V.
 
PRESS RELEASE                                         Share Buyback Transaction Details November 7 – November 13, 2024 Alphen aan den Rijn – November 14, 2024 - Wolters Kluwer (Euronext: WKL), a global leader in professional information, software solutions, and services, today reports that it has repurchased 120,200 of its own ordinary shares in the period from November 7, 2024, up to and including November 13, 2024, for €19.3 million and at an average share price of €160.45. These repurchases are part of the share buyback program announced on February 21, 2024, under which we intend to repurchase shares for €1 billion during 2024. The cumulative amounts repurchased in the year to date under this program are as follows: Share Buyback 2024 PeriodCumulative shares repurchased in period Total consideration(€ million)Average share price(€)2024 to date 6,010,256890.1148.09 For the period starting May 2, 2024, up to and including December",https://live.euronext.com/en/products/equities/company-news/2024-11-14-share-buyback-transaction-details-november-7-november-13,WOLTERS KLUWER,WKL.AS,changes_in_companys_own_shares,2024-11-14 10:00:00+00:00,euronext,en,158.35000610351562,158.89999389648438,597.3200073242188,593.3499755859375,0.54998779296875,0.3473241375243239,-3.97003173828125,-0.6646406766224993,1.0119648141468232,UP,475739.0,regular_market
64503,Report of transactions of shares and related securities of Bavarian Nordic by persons holding managerial responsibilities and/or persons/companies closely associated with such,"COPENHAGEN, Denmark, May 9, 2025 – Bavarian Nordic A/S (OMX: BAVA) has today received information about the following transactions of the Company’s shares/related securities by persons holding managerial responsibilities and/or persons/companies closely associated with such, which are hereby reported in accordance with Article 19 of Regulation No. 596/2014 on Market Abuse and Implementing Regulation 2016/523. The transactions concern the vesting of restricted stock units (RSUs) by members of the Board of Directors and the Executive Management of Bavarian Nordic A/S. For members of the Board of Directors, the RSU’s were awarded as part of their remuneration for 2022, and in accordance with the decision by the Annual General Meeting on April 5, 2022. The transaction reported for President & CEO, Paul Chaplin concerns the vesting of RSUs awarded in 2022 as part of a retention scheme established in 2021, and the transaction for Chief Operating Officer, Russell Thirsk concerns the vesting o",https://view.news.eu.nasdaq.com/view?id=b7a59b9ee002b24f8baf2afad3303d44f&lang=en&src=listed,Bavarian Nordic A/S,BAVA.CO,changes_in_companys_own_shares,2025-05-09 15:30:00+00:00,omx,en,167.14999389648438,164.6999969482422,566.47998046875,564.3400268554688,-2.4499969482421875,-1.4657475547139207,-2.13995361328125,-0.3777633256360594,-1.0879842290778612,DOWN,1306448.0,regular_market
63011,PCI Biotech Holding ASA: Annual Report 2024,"Oslo, Norway, April 24, 2025The Board of Directors of PCI Biotech Holding ASA has approved the Annual Report 2024. Please find the report attached, as well as the report according to the European Single Electronic Format (ESEF). The Annual Report 2024 is also available on the company’s website www.pcibiotech.com.",https://www.globenewswire.com/news-release/2025/04/24/3067661/0/en/PCI-Biotech-Holding-ASA-Annual-Report-2024.html,PCI Biotech Holding,PCIB.OL,annual_report,2025-04-24 11:31:00+00:00,globenewswire_biotech,en,1.2649999856948853,1.2599999904632568,536.719970703125,546.6900024414062,-0.0049999952316284,-0.3952565445193929,9.97003173828125,1.8575853857683184,-2.2528419302877114,DOWN,8638.0,regular_market
45226,Sýn hf.: Boðun aðalfundar,"


February 21, 2025 07:50 ET


 | Source:
            
Sýn hf.





Sýn hf.
 Aðalfundur Sýnar hf. verður haldinn föstudaginn 14. mars kl. 15:00. Meðfylgjandi er fundarboð, dagskrá og tillögur stjórnar, skýrsla tilnefningarnefndar, skýrsla starfskjaranefndar og tillaga að breyttri starfskjarastefnu með auðkenndum breytingum.  Allar frekari upplýsingar varðandi aðalfundinn auk fundargagna er hægt að nálgast á heimasíðu félagsins:  https://syn.is/fjarfestatengsl/adalfundur 
Viðhengi
",https://www.globenewswire.com/news-release/2025/02/21/3030414/0/is/S%C3%BDn-hf-Bo%C3%B0un-a%C3%B0alfundar.html,,SYN.IC,annual_general_meeting,2025-02-21 07:50:00+00:00,globenewswire_country_is,is,23.200000762939453,22.799999237060547,610.3800048828125,610.1599731445312,-0.4000015258789062,-1.7241444513996895,-0.22003173828125,-0.036048320148281,-1.6880961312514084,DOWN,3655518.0,pre_market
